snapshot_utc,source,source_url,source_id,project_name,developer,city,district,address,class,completion,latitude,longitude,price_available,price_note,price_total_min_uzs,price_total_max_uzs,price_total_min_usd,price_total_max_usd,price_per_sqm_min_uzs,price_per_sqm_min_usd,min_area_sqm,max_area_sqm,rooms_available,payment_methods,source_freshness,source_error,cached_snapshot_utc,location_valid,location_issue
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/wiston,wiston,Arco-building,Arco-building,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Ниёзбек йули 3-й проезд, д.40",Premium,Topshirildi 2023,,,False,,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/botanika-saroyi,botanika-saroyi,Bigroup,Bigroup,Toshkent shahri,Mirzo Ulug'bek tumani,"Ipoteka 18% To'lov rejasi Mutaxassis. jumla Mirzo Ulug'bek, улица Богишамол",Biznes,Topshirilishi 3kv 2026,,,True,,708000000.0,1400000000.0,,,18766756.0,,37.3,74.6,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/flagman,flagman,Bigroup,Bigroup,Toshkent shahri,Mirzo Ulug'bek tumani,"Ipoteka 18% Mirzo Ulug'bek, Мухаммада Юсуфа улица, д.54",Biznes,Topshirilishi 4kv 2026,,,True,,1200000000.0,4700000000.0,,,21778584.0,,55.1,207.0,"2, 3, 4, 5",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/chimgan-hils,chimgan-hils,Chimgan-hills,Chimgan-hills,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Темура Малика улица, Катта Ялангач махалля",Qulaylik,Topshirildi 2026,,,True,,529000000.0,1200000000.0,,,14776536.0,,35.8,79.2,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-ozbekiston,yangi-ozbekiston,China-house,China-house,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Alisherobod MFY, Jasorat ko'chasi, 125-uy",Biznes,Topshirilishi 2kv 2027,,,True,,650000000.0,3300000000.0,,,16233766.0,,40.0,200.0,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/darkhan-residence,darkhan-residence,Darkhan-residence,Darkhan-residence,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Улица Катта Дархон 19",Qulaylik,Topshirildi 2024,,,True,,442000000.0,1300000000.0,,,14689266.0,,29.0,88.5,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/moscow,moscow,Diamond-castle,Diamond-castle,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Аккурганская улица, Дархан махалля",Premium,Topshirilishi 4kv 2026,,,False,negotiable,,,,,,,52.0,113.0,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/dormon-saroyi,dormon-saroyi,Dormon-saroyi,Dormon-saroyi,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Юзработ улица, Автостанция ТТЗ",Qulaylik,Topshirildi 2025,,,True,,379000000.0,829000000.0,,,8493544.0,,44.6,97.5,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/status,status,Eurostroy,Eurostroy,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Риштон 2-й проезд, Авайхан, Минглола махалля",Qulaylik,Topshirildi 2025,,,True,,587000000.0,884000000.0,,,10971963.0,,53.5,80.5,"2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/gabus,gabus,Gabus,Gabus,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Ahmad Yugnakiy MFY, Axmad Yugnakiy ko'chasi, 12, 12/3, 12/4-uy",Qulaylik,Topshirildi 2025,,,False,negotiable,,,,,,,70.8,92.3,"3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/golden-hills,golden-hills,Golden-hills,Golden-hills,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Oltintepa MFY, Oltintepa ko'chasi, 166-uy",Qulaylik,Topshirildi 2025,,,False,negotiable,,,,,,,42.4,67.9,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/ozmahal,ozmahal,Golden-house,Golden-house,Toshkent shahri,Mirzo Ulug'bek tumani,"Ipoteka 17% To'lov rejasi Mutaxassis. jumla Mirzo Ulug'bek, 3-й проезд ул. Дархонтепа",Biznes,Topshirildi 2025,,,True,,835000000.0,1500000000.0,,,19448947.0,,38.2,71.5,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/mustaqillik-avenue,mustaqillik-avenue,Grand-capital,Grand-capital,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, 66, Мустакиллик проспект, Асака махалля",Premium,Topshirildi 2023,,,True,,1300000000.0,1800000000.0,,,27659574.0,,47.0,65.0,"2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/sayram-plaza,sayram-plaza,Ist-batterfly,Ist-batterfly,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Sayram MFY, Sayram ko'chasi, 7 tor ko'chasi, 17-uy",Qulaylik,Topshirilishi 1kv 2027,,,True,,518000000.0,922000000.0,,,11990741.0,,43.2,76.8,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/gulbadandegim,gulbadandegim,Kmm-development,Kmm-development,Toshkent shahri,Mirzo Ulug'bek tumani,"Ipoteka 25% Mirzo Ulug'bek, ул. Гулбаданбегим, 47-дом",Qulaylik,Topshirildi 2025,,,True,,928000000.0,1200000000.0,,,19495798.0,,47.6,61.2,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-ipak-yoli,zhiloj-kompleks-ipak-yoli,Limonaria,Limonaria,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, улица Мирзо-Улугбека 42",Premium,Topshirilishi 4kv 2026,,,True,,1100000000.0,1200000000.0,,,18062397.0,,60.9,64.3,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/brooklyn,brooklyn,Marokand-sky,Marokand-sky,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, ул. Сайрам, 4-й проезд, 92",Premium,Topshirilishi 1kv 2027,,,True,,743000000.0,1100000000.0,,,13992467.0,,53.1,76.2,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/regnum-plaza,regnum-plaza,Murad-buildings,Murad-buildings,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Сайрам улица, Сайрам махалля",Biznes,Topshirilishi 4kv 2026,,,False,negotiable,,,,,,,44.3,125.2,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/saadiyat,saadiyat,Murad-buildings,Murad-buildings,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Дархонтепа улица, Аккурган махалля",Biznes,Topshirilishi 1kv 2028,,,False,negotiable,,,,,,,35.8,90.8,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-nur,zhiloj-kompleks-nur,Namuna-development,Namuna-development,Toshkent shahri,Mirzo Ulug'bek tumani,"Mutaxassis. jumla Mirzo Ulug'bek, Лашкаберги махалля Ниёзбек йули 3-й проезд",Premium,Topshirildi 2025,,,False,negotiable,,,,,,,35.7,104.6,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/milly-house,milly-house,Ness-development,Ness-development,Toshkent shahri,Mirzo Ulug'bek tumani,"Mutaxassis. jumla Mirzo Ulug'bek, Хислат улица, д.41, Геофизика",Qulaylik,Topshirildi 2023,,,True,,610000000.0,1000000000.0,,,6659389.0,,53.8,137.4,"2, 3, 4, 6",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/new-mahall,new-mahall,New-mahall,New-mahall,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Катта Дархан улица, д.17",Qulaylik,Topshirilishi 2kv 2027,,,True,,622000000.0,869000000.0,,,16902174.0,,36.8,51.4,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/qorasuv,qorasuv,Nrg-bi,Nrg-bi,Toshkent shahri,Mirzo Ulug'bek tumani,"Ipoteka 25% Mirzo Ulug'bek, улица Кува",Qulaylik,Topshirildi 2024,,,True,,510000000.0,1500000000.0,,,12325390.0,,40.2,121.7,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/nrg-voha,nrg-voha,Nrg-bi,Nrg-bi,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Avayxon MFY, Qaynarsoy ko'chasi, 136 А-uy",Qulaylik,Topshirilishi 3kv 2027,,,False,,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/botanika,botanika,Renaissance,Renaissance,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Дурмень йули проезд, Олий Химмат махалля",Qulaylik,Topshirilishi 4kv 2027,,,True,,588000000.0,1100000000.0,,,14000000.0,,42.0,76.0,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/saf-tower,saf-tower,Saf-invest,Saf-invest,Toshkent shahri,Mirzo Ulug'bek tumani,"Ipoteka 22% To'lov rejasi Mirzo Ulug'bek, Тепамасжид улица, д.5",Premium,Topshirildi 2025,,,False,,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/shaxriobod,shaxriobod,Shaxriobod,Shaxriobod,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Шахриабад улица, Навнихол махалля",Qulaylik,Topshirilishi 3kv 2026,,,True,,791000000.0,2200000000.0,,,14611872.0,,54.0,150.0,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-parkent-avenue,zhiloj-kompleks-parkent-avenue,Vek,Vek,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Паркентская улица, д.251/1",Qulaylik,Topshirildi 2024,,,True,,690000000.0,2400000000.0,,,17857143.0,,37.7,131.9,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/qorasuv-plaza,qorasuv-plaza,Vek,Vek,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, улица Хамроева , Карасу-1",Premium,Topshirildi 2023,,,False,negotiable,,,,,,,53.4,108.0,"2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-edison,zhiloj-kompleks-edison,Volume-service,Volume-service,Toshkent shahri,Mirzo Ulug'bek tumani,"Ipoteka 25% To'lov rejasi Mirzo Ulug'bek, улица Тепамасжид 2А ориентир: IT Park",Premium,Topshirildi 2022,,,True,,1100000000.0,1700000000.0,,,19855596.0,,55.4,82.3,"2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/vatan,vatan,Xonsaroy,Xonsaroy,Toshkent shahri,Mirzo Ulug'bek tumani,"Mirzo Ulug'bek, Исмаил-ата улица, д.1a",Qulaylik,Topshirilishi 3kv 2026,,,True,,655000000.0,2200000000.0,,,17501989.0,,36.8,125.7,"1, 2, 3, 5",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-river-park,zhiloj-kompleks-river-park,Skyline,Skyline,Toshkent shahri,Olmazor tumani,"Olmazor, ул Тараккиет",Qulaylik,Topshirildi 2022,,,True,,565000000.0,581000000.0,,,7496774.0,,73.4,77.5,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/park-avenue,park-avenue,Arkan-development,Arkan-development,Toshkent shahri,Sergeli tumani,"Sergeli, Софдил улица, Наркологическая больница",Qulaylik,Topshirilishi 4kv 2026,,,True,,530000000.0,1300000000.0,,,11041667.0,,48.0,114.0,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-qoshnilar,yangi-qoshnilar,Bm-group,Bm-group,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, Узар улица, д.3",Qulaylik,Topshirildi 2025,,,False,,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/favorit-residence,favorit-residence,Centro-group,Centro-group,Toshkent shahri,Sergeli tumani,"Sergeli, Янги Куйлюк улица, Куйлюк-5",Qulaylik,Topshirilishi 2kv 2027,,,True,,414000000.0,746000000.0,,,10611664.0,,39.0,70.3,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/navroz-residence,navroz-residence,China-house,China-house,Toshkent shahri,Sergeli tumani,"Ipoteka 25% To'lov rejasi Sergeli, Yuqori Darhon MFY, Navro‘z ko'chasi, 186а-uy",Biznes,Topshirilishi 4kv 2026,,,True,,463000000.0,881000000.0,,,11691919.0,,39.6,75.3,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-shoxsaroy-residence,zhiloj-kompleks-shoxsaroy-residence,China-house,China-house,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, ТКАД (ор-р Авторынок задние ворота)",Qulaylik,Topshirildi 2021,,,False,negotiable,,,,,,,38.8,57.4,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/choshtepa-house,choshtepa-house,Choshtepa-palace,Choshtepa-palace,Toshkent shahri,Sergeli tumani,"Sergeli, Узар улица, Янги Чаштепа",Qulaylik,Topshirildi 2025,,,True,,379000000.0,379000000.0,,,8239130.0,,46.0,46.0,1,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/diamont,diamont,Diamont,Diamont,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, Шокир арык улица, Сергели-7",Qulaylik,Topshirildi 2024,,,False,negotiable,,,,,,,52.0,83.0,"2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-qumariq,yangi-qumariq,Dream-house,Dream-house,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, Ташкентская кольцевая автодорога",Qulaylik,Topshirildi 2023,,,False,negotiable,,,,,,,31.0,65.2,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-eco-sergeli,zhiloj-kompleks-eco-sergeli,Eco-sergeli,Eco-sergeli,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, Сергели - 8 , ул. Шокир Арик, Tashkent, Узбекистан",Qulaylik,Topshirildi 2020,,,False,negotiable,,,,,,,40.3,106.0,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/oson-fayzli-hayot,oson-fayzli-hayot,Fdg,Fdg,Toshkent shahri,Sergeli tumani,"Ipoteka 20% Mutaxassis. jumla Sotildi Sergeli, Файзиабад 1-й проезд,",Qulaylik,Topshirilishi 4kv 2026,,,False,negotiable,,,,,,,31.8,73.2,"1, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/fidokor,fidokor,Fidokor,Fidokor,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, Лутфкор улица, Круглосуточная автостоянка №81, Сергели-2",Qulaylik,Topshirildi 2024,,,False,negotiable,,,,,,,48.5,80.3,"2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-sergeli-elite,zhiloj-kompleks-sergeli-elite,Full-stroy,Full-stroy,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, Habibiy MFY, Sergeli 5 mavzesi",Qulaylik,Topshirildi 2024,,,False,negotiable,,,,,,,47.0,66.6,"2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/sergeli-avenue,sergeli-avenue,Grand-capital,Grand-capital,Toshkent shahri,Sergeli tumani,"Sergeli, ТашТеплоэнерго Сергелийского района, 47, Лутфкор улица, Сергели-2",Qulaylik,Topshirildi 2022,,,False,,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/new-national-way,new-national-way,Imarat-estate,Imarat-estate,Toshkent shahri,Sergeli tumani,"Sergeli, Алчазар улица, Сергели-2",Qulaylik,Topshirildi 2025,,,True,,309000000.0,472000000.0,,,7923077.0,,39.0,59.5,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/mavrid,mavrid,Iskander-buildings,Iskander-buildings,Toshkent shahri,Sergeli tumani,"Sergeli, Qoʻshqoʻrgon MFY, Yangi Qo'yliq ko'chasi, 46/1-uy",Biznes,Topshirilishi 4kv 2026,,,True,,656000000.0,744000000.0,,,11232877.0,,58.4,66.2,"2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/aero-town,aero-town,Kala-group,Kala-group,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, Садыкжана Талипова улица",Qulaylik,Topshirildi 2025,,,False,negotiable,,,,,,,71.9,72.8,"2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-hayot-residence,yangi-hayot-residence,Kamol-construction,Kamol-construction,Toshkent shahri,Sergeli tumani,"Sergeli, Сергели-1, 5-я станция",Qulaylik,Topshirilishi 4kv 2026,,,True,,380000000.0,814000000.0,,,11497175.0,,33.0,70.8,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-modern-sergeli,zhiloj-kompleks-modern-sergeli,Moder-sergeli,Moder-sergeli,Toshkent shahri,Sergeli tumani,"Ipoteka 25% To'lov rejasi Sergeli, Orient Motors, Янги Сергели улица",Qulaylik,Topshirildi 2026,,,True,,342000000.0,1100000000.0,,,9401709.0,,35.0,117.0,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/mufassal-building,mufassal-building,Mufassal-building,Mufassal-building,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, 107, Sirg'ali 5 daxasi, Сергели-5",Qulaylik,Topshirildi 2023,,,False,,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/twins,twins,New-build,New-build,Toshkent shahri,Sergeli tumani,"Sergeli, Сергели тумани, Кут-барака МФЙ, ТХАЙ кучаси, 1-уй",Qulaylik,Topshirilishi 3kv 2026,,,True,,482000000.0,811000000.0,,,11990050.0,,40.2,67.6,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-ness-city,zhiloj-kompleks-ness-city,New-tower-city,New-tower-city,Toshkent shahri,Sergeli tumani,"Sergeli, Qut-baraka МФЙ, Беларик кучаси, 717-уй",Premium,Topshirildi 2023,,,True,,434000000.0,1200000000.0,,,9727626.0,,43.4,121.0,"1, 3, 4, 5",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/oila-residence,oila-residence,Oila-residence,Oila-residence,Toshkent shahri,Sergeli tumani,"Sergeli, Ханабадтепа, Ханабад, Ташкент, 100160, Узбекистан",Qulaylik,Topshirildi 2025,,,True,,378000000.0,698000000.0,,,9000000.0,,42.0,77.5,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-elite-complex,zhiloj-kompleks-elite-complex,Psk-2,Psk-2,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, (Строителей массив), Сергелийский",Qulaylik,Topshirildi 2025,,,False,negotiable,,,,,,,46.7,92.3,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-ozbekiston-massivi,yangi-ozbekiston-massivi,Pushkin-east,Pushkin-east,Toshkent shahri,Sergeli tumani,"Sergeli, Ханабадтепа проспект",Qulaylik,Topshirilishi 4kv 2026,,,True,,403000000.0,988000000.0,,,13000000.0,,31.0,76.0,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/sokin-hayot,sokin-hayot,Renaissance,Renaissance,Toshkent shahri,Sergeli tumani,"Sergeli, Сергели йули",Qulaylik,Topshirilishi 2kv 2027,,,False,,,,,,,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/westrn-housing,westrn-housing,Renaissance,Renaissance,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, 51, Куйлюк 5 массив, Куйлюк",Qulaylik,Topshirildi 2024,,,False,negotiable,,,,,,,50.0,92.0,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/sergeli-residence,sergeli-residence,Sergeli-residence,Sergeli-residence,Toshkent shahri,Sergeli tumani,"Sergeli, Янги Сергели улица, Сергели-8А",Biznes,Topshirildi 2024,,,False,negotiable,,,,,,,46.0,123.5,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/sky-avenue,sky-avenue,Sky-avenue,Sky-avenue,Toshkent shahri,Sergeli tumani,"Sergeli, Жахонаро улица, Сергели-7",Qulaylik,Topshirildi 2025,,,True,,594000000.0,766000000.0,,,10294627.0,,57.7,74.4,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/smart-town,smart-town,Smar-ttown,Smar-ttown,Toshkent shahri,Sergeli tumani,"Sergeli, Kuyluk Massiv 7,1",Qulaylik,Topshirildi 2023,,,True,,302000000.0,703000000.0,,,9137931.0,,33.0,76.9,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-sputnik,zhiloj-kompleks-sputnik,Sputnik,Sputnik,Toshkent shahri,Sergeli tumani,"Sotildi Sergeli, массив Спутник 7, ул.Чинар",Qulaylik,Topshirildi 2022,,,False,negotiable,,,,,,,36.6,51.4,"1, 2",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/star-house-residence,star-house-residence,Star-house,Star-house,Toshkent shahri,Sergeli tumani,"Mutaxassis. jumla Sergeli, Жалоир улица",Qulaylik,Topshirildi 2026,,,True,,394000000.0,856000000.0,,,9983974.0,,39.4,85.7,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,domtut,https://domtut.uz/uz/nedvizhimost/xonobod-avenue,xonobod-avenue,Xonobod-avenue,Xonobod-avenue,Toshkent shahri,Sergeli tumani,"Ipoteka 25% Sergeli, улица Ханабад",Qulaylik,Topshirilishi 3kv 2026,,,True,,478000000.0,478000000.0,,,12010050.0,,39.8,39.8,1,,live,,,True,ok
